City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Itoman,JP,2022-09-27 18:43:03,26.1247,127.6694,80.62,83,5,2.3
294,Alta Floresta,BR,2022-09-27 18:43:04,-9.8756,-56.0861,94.82,38,75,5.75
295,Romny,UA,2022-09-27 18:43:04,50.751,33.4747,52.84,97,85,6.11
296,Santa Vitoria Do Palmar,BR,2022-09-27 18:43:04,-33.5189,-53.3681,64.51,61,25,13.35
297,Mareeba,AU,2022-09-27 18:43:05,-17.0,145.4333,68.72,91,20,2.75
298,Berlevag,NO,2022-09-27 18:43:05,70.8578,29.0864,48.15,81,100,11.5
299,Grindavik,IS,2022-09-27 18:43:05,63.8424,-22.4338,48.15,66,0,6.91
300,Belle Fourche,US,2022-09-27 18:43:06,44.6714,-103.8522,79.5,30,5,11.52
301,Longyearbyen,SJ,2022-09-27 18:43:06,78.2186,15.6401,37.24,87,75,1.14
302,Jining,CN,2022-09-27 18:43:07,35.405,116.5814,65.1,56,100,5.35
303,Kampot,KH,2022-09-27 18:43:07,10.6167,104.1833,77.05,90,100,12.39
304,Birin,NP,2022-09-27 18:43:08,26.8865,88.0718,60.51,89,23,4.05
305,Sirsa,IN,2022-09-27 18:43:08,29.5333,75.0167,79.61,66,3,6.93
306,Zacualpan,MX,2022-09-27 18:43:09,21.25,-105.1667,88.86,64,8,8.7
307,Coquimbo,CL,2022-09-27 18:43:09,-29.9533,-71.3436,58.73,72,40,10.36
308,Cabo San Lucas,MX,2022-09-27 18:43:10,22.8909,-109.9124,94.6,67,0,4.0
309,Kibaya,TZ,2022-09-27 18:43:10,-5.3,36.5667,60.87,72,11,9.26
310,Luderitz,NA,2022-09-27 18:43:10,-26.6481,15.1594,57.33,69,1,14.18
311,Muros,ES,2022-09-27 18:43:11,42.7762,-9.0603,65.84,76,8,8.66
312,Snejbjerg,DK,2022-09-27 18:43:11,56.1387,8.899,49.51,92,100,7.4
313,Sakakah,SA,2022-09-27 18:43:11,29.9697,40.2064,87.37,17,0,11.39
314,Aragarcas,BR,2022-09-27 18:43:12,-15.8975,-52.2508,90.25,51,75,6.91
315,Tazmalt,DZ,2022-09-27 18:43:12,36.3868,4.3989,68.68,58,45,6.13
316,Xining,CN,2022-09-27 18:43:13,36.6167,101.7667,46.83,82,9,2.95
317,Meulaboh,ID,2022-09-27 18:43:14,4.1363,96.1285,73.53,95,100,4.88
318,Iqaluit,CA,2022-09-27 18:43:14,63.7506,-68.5145,38.93,60,75,20.71
319,Huarmey,PE,2022-09-27 18:43:15,-10.0681,-78.1522,68.31,68,72,13.85
320,Ilebo,CD,2022-09-27 18:43:16,-4.3167,20.5833,73.36,92,96,2.39
321,Saint-Joseph,RE,2022-09-27 18:44:16,-21.3667,55.6167,70.18,74,19,11.18
322,Labuan,MY,2022-09-27 18:44:16,5.2767,115.2417,77.36,88,20,2.3
323,Qinggang,CN,2022-09-27 18:44:17,46.6833,126.0833,60.17,79,99,8.08
324,Ilhabela,BR,2022-09-27 18:44:17,-23.7781,-45.3581,70.05,89,100,3.53
325,Launceston,AU,2022-09-27 18:43:06,-41.45,147.1667,43.16,93,39,4.61
326,Drayton Valley,CA,2022-09-27 18:44:17,53.2168,-114.9854,73.4,38,0,5.23
327,Amahai,ID,2022-09-27 18:44:18,-3.3333,128.9167,77.05,86,100,3.53
328,Yar-Sale,RU,2022-09-27 18:44:18,66.8333,70.8333,28.72,80,97,10.02
329,Ahuimanu,US,2022-09-27 18:44:19,21.4447,-157.8378,82.17,69,40,9.22
330,Chibombo,ZM,2022-09-27 18:44:19,-14.6569,28.0706,76.44,23,27,10.74
331,Wamba,NG,2022-09-27 18:44:20,8.9333,8.6,73.09,93,100,2.04
332,Abreus,CU,2022-09-27 18:44:20,22.2775,-80.5675,84.51,88,100,19.42
333,Junin,AR,2022-09-27 18:44:20,-34.5838,-60.9433,80.89,21,80,8.39
334,Kokopo,PG,2022-09-27 18:44:21,-4.352,152.2633,75.74,82,81,3.47
335,Moundou,TD,2022-09-27 18:44:21,8.5667,16.0833,69.66,96,100,4.09
336,Manuk Mangkaw,PH,2022-09-27 18:44:22,4.8,119.85,83.62,72,100,6.58
337,Katiola,CI,2022-09-27 18:44:22,8.1333,-5.1,73.27,93,70,3.91
338,Cascais,PT,2022-09-27 18:39:37,38.6979,-9.4215,71.62,88,20,25.99
339,Nome,US,2022-09-27 18:44:22,64.5011,-165.4064,35.67,93,0,5.75
340,Borogontsy,RU,2022-09-27 18:44:23,62.6683,131.1683,31.33,93,100,3.36
341,Guapore,BR,2022-09-27 18:44:23,-28.8456,-51.8903,71.71,55,100,4.88
342,Warmbad,NA,2022-09-27 18:44:23,-28.45,18.7333,66.52,25,0,7.05
343,Beloha,MG,2022-09-27 18:44:24,-25.1667,45.05,69.08,86,0,7.72
344,Sinop,TR,2022-09-27 18:44:24,41.7711,34.8709,61.84,40,94,3.36
345,Qaracala,AZ,2022-09-27 18:44:24,39.8132,48.9523,68.65,72,0,4.56
346,Baghdad,IQ,2022-09-27 18:44:25,33.3406,44.4009,76.91,20,0,2.3
347,Salalah,OM,2022-09-27 18:44:25,17.0151,54.0924,80.69,83,75,6.91
348,Kaka,TM,2022-09-27 18:44:25,37.3482,59.6143,70.21,29,0,6.02
349,Ucar,AZ,2022-09-27 18:44:26,40.519,47.6542,64.58,65,10,8.25
350,Senneterre,CA,2022-09-27 18:44:26,48.3835,-77.2328,50.81,93,100,8.97
351,Padang,ID,2022-09-27 18:44:27,-0.9492,100.3543,75.43,89,48,3.74
352,Hasaki,JP,2022-09-27 18:44:27,35.7333,140.8333,66.6,68,100,18.05
353,Broken Hill,AU,2022-09-27 18:44:27,-31.95,141.4333,45.81,90,0,16.73
354,Mandalgovi,MN,2022-09-27 18:44:28,45.7625,106.2708,55.47,25,88,7.4
355,Clyde River,CA,2022-09-27 18:44:28,70.4692,-68.5914,37.63,65,20,8.05
356,Surovikino,RU,2022-09-27 18:44:29,48.6078,42.8486,64.94,64,100,14.03
357,Kwinana,AU,2022-09-27 18:44:29,-32.25,115.7667,56.8,87,0,8.86
358,Bay Roberts,CA,2022-09-27 18:44:02,47.5999,-53.2648,75.65,83,100,5.99
359,Okhotsk,RU,2022-09-27 18:44:29,59.3833,143.3,39.0,70,100,8.66
360,Mlonggo,ID,2022-09-27 18:44:30,-6.5333,110.7,77.23,73,53,7.9
361,Santa Maria,BR,2022-09-27 18:44:30,-29.6842,-53.8069,76.3,36,20,4.61
362,Pontianak,ID,2022-09-27 18:44:30,-0.0333,109.3333,76.98,100,75,2.3
363,Nemuro,JP,2022-09-27 18:44:31,43.3236,145.575,61.81,81,100,2.37
364,Kurilsk,RU,2022-09-27 18:44:31,45.2333,147.8833,57.2,84,100,3.22
365,Sandnessjoen,NO,2022-09-27 18:40:17,66.0217,12.6316,55.51,65,75,14.97
366,Catamarca,AR,2022-09-27 18:44:31,-28.4696,-65.7852,66.06,55,97,10.96
367,Emerald,AU,2022-09-27 18:45:32,-23.5333,148.1667,65.34,85,100,7.25
368,Fastovetskaya,RU,2022-09-27 18:45:32,45.9189,40.1589,66.99,49,100,6.91
369,Vagur,FO,2022-09-27 18:45:32,61.4732,-6.8119,49.96,86,18,12.37
370,San Cristobal,VE,2022-09-27 18:45:33,7.7669,-72.225,82.58,41,98,5.32
371,Usinsk,RU,2022-09-27 18:45:33,65.9939,57.5281,28.47,65,7,7.58
372,Dubbo,AU,2022-09-27 18:45:34,-32.25,148.6167,42.93,93,2,0.0
373,Nizhniy Kuranakh,RU,2022-09-27 18:45:34,58.8353,125.4869,28.06,78,100,2.75
374,Oda,JP,2022-09-27 18:45:34,35.1833,132.5,66.4,90,100,7.38
375,Kirya,TZ,2022-09-27 18:45:35,-3.9167,37.4833,73.78,58,3,13.82
376,Sur,OM,2022-09-27 18:45:35,22.5667,59.5289,81.18,74,2,14.99
377,Moratuwa,LK,2022-09-27 18:45:36,6.773,79.8816,82.42,88,98,8.37
378,Bubaque,GW,2022-09-27 18:45:36,11.2833,-15.8333,80.74,75,60,6.26
379,Traverse City,US,2022-09-27 18:41:40,44.7631,-85.6206,55.51,86,100,13.8
380,Fortuna,US,2022-09-27 18:45:36,40.5982,-124.1573,55.74,59,100,6.6
381,Vyartsilya,RU,2022-09-27 18:45:37,62.1764,30.693,47.61,100,100,3.65
382,Taki,IN,2022-09-27 18:45:37,22.5861,88.9214,84.15,90,100,3.56
383,Poronaysk,RU,2022-09-27 18:45:37,49.2167,143.1167,46.92,67,0,6.64
384,Te Anau,NZ,2022-09-27 18:45:38,-45.4167,167.7167,46.38,91,84,1.28
385,Marystown,CA,2022-09-27 18:45:38,47.1666,-55.1483,64.85,100,100,5.01
386,Severo-Kurilsk,RU,2022-09-27 18:45:39,50.6789,156.125,48.31,79,24,16.33
387,Topolobampo,MX,2022-09-27 18:45:40,25.6,-109.05,90.93,60,5,6.2
388,Acarau,BR,2022-09-27 18:45:40,-2.8856,-40.12,83.5,65,0,20.85
389,Cervo,ES,2022-09-27 18:45:40,43.6702,-7.4101,61.97,85,97,12.41
390,Suntar,RU,2022-09-27 18:45:41,62.1444,117.6319,27.64,91,94,3.22
391,Mildura,AU,2022-09-27 18:45:41,-34.2,142.15,51.08,87,88,18.41
392,Walvis Bay,NA,2022-09-27 18:45:41,-22.9575,14.5053,61.75,67,87,4.61
393,Pacific Grove,US,2022-09-27 18:41:13,36.6177,-121.9166,70.81,84,20,11.99
394,Atar,MR,2022-09-27 18:45:42,20.5169,-13.0499,99.81,24,59,2.24
395,Sendafa,ET,2022-09-27 18:45:42,9.15,39.0333,63.75,83,20,5.5
396,Samarai,PG,2022-09-27 18:45:43,-10.6167,150.6667,80.98,81,100,7.63
397,Avarua,CK,2022-09-27 18:45:43,-21.2078,-159.775,78.85,89,75,4.61
398,Roma,US,2022-09-27 18:45:22,43.2128,-75.4557,61.66,93,100,1.01
399,Kandrian,PG,2022-09-27 18:45:44,-6.2167,149.55,76.57,86,100,3.65
400,Bowen,AU,2022-09-27 18:45:44,-20.0167,148.2333,68.04,85,6,8.08
401,Dudinka,RU,2022-09-27 18:45:44,69.4058,86.1778,22.12,90,24,7.47
402,Fairbanks,US,2022-09-27 18:44:07,64.8378,-147.7164,39.6,95,100,3.44
403,Beringovskiy,RU,2022-09-27 18:45:45,63.05,179.3167,31.44,81,91,12.33
404,Pimentel,PE,2022-09-27 18:45:45,-6.8367,-79.9342,70.09,60,0,17.27
405,Zharkent,KZ,2022-09-27 18:41:22,44.1628,80.0,61.23,41,88,1.32
406,Warman,CA,2022-09-27 18:45:45,52.3168,-106.5679,73.09,33,40,16.11
407,Akdepe,TM,2022-09-27 18:45:46,42.0551,59.3788,62.69,40,100,8.81
408,Caravelas,BR,2022-09-27 18:45:46,-17.7125,-39.2481,78.66,68,0,9.78
409,Petawawa,CA,2022-09-27 18:45:27,45.9001,-77.3328,58.59,91,75,9.22
410,Mackay,AU,2022-09-27 18:44:41,-21.15,149.2,67.68,84,100,7.63
411,Saint-Francois,FR,2022-09-27 18:45:46,46.4154,3.9054,54.84,71,0,4.61
412,Kawalu,ID,2022-09-27 18:45:47,-7.3817,108.2082,69.64,91,100,0.89
413,Shamkhal,RU,2022-09-27 18:45:47,43.0596,47.3373,60.78,83,100,13.49
414,Paso De Carrasco,UY,2022-09-27 18:45:47,-34.8603,-56.0522,70.25,61,20,11.5
415,Teahupoo,PF,2022-09-27 18:46:48,-17.8333,-149.2667,75.16,80,16,16.17
416,La Palma,US,2022-09-27 18:46:48,33.8464,-118.0467,102.81,54,20,8.05
417,Tari,NG,2022-09-27 18:46:48,12.4086,4.4914,82.98,65,12,7.43
418,Otukpo,NG,2022-09-27 18:46:49,7.1913,8.1329,73.83,93,100,5.17
419,Tezu,IN,2022-09-27 18:46:49,27.9167,96.1667,74.01,84,16,2.98
420,Nizwa,OM,2022-09-27 18:46:49,22.9333,57.5333,82.33,47,0,6.91
421,New London,US,2022-09-27 18:46:50,41.4834,-72.0662,72.48,52,0,12.66
422,Bonavista,CA,2022-09-27 18:46:50,48.6499,-53.1147,64.11,89,100,16.78
423,Coolum Beach,AU,2022-09-27 18:46:50,-26.5333,153.1,63.1,96,100,7.16
424,Srednekolymsk,RU,2022-09-27 18:46:51,67.45,153.6833,25.25,79,74,10.27
425,Muyezerskiy,RU,2022-09-27 18:46:51,63.9333,31.65,42.58,97,100,5.77
426,Jinka,ET,2022-09-27 18:46:51,5.65,36.65,67.05,59,7,4.03
427,Codrington,AU,2022-09-27 18:46:52,-38.2667,141.9667,52.03,88,99,13.18
428,Camacha,PT,2022-09-27 18:46:52,33.0833,-16.3333,69.22,60,40,14.97
429,Makinsk,KZ,2022-09-27 18:46:52,52.6292,70.4169,32.74,82,100,11.97
430,Andenes,NO,2022-09-27 18:46:53,69.3143,16.1194,44.92,87,0,3.44
431,Kjollefjord,NO,2022-09-27 18:46:54,70.9457,27.3465,48.25,87,75,10.36
432,Visnes,NO,2022-09-27 18:46:54,59.3556,5.2242,52.21,87,40,9.22
433,Quatre Cocos,MU,2022-09-27 18:46:55,-20.2078,57.7625,71.71,69,92,16.17
434,Boyolangu,ID,2022-09-27 18:46:55,-8.1181,111.8935,73.15,87,59,3.74
435,Abha,SA,2022-09-27 18:42:14,18.2164,42.5053,70.05,16,0,12.66
436,Pudozh,RU,2022-09-27 18:46:55,61.8099,36.5345,43.97,94,100,5.84
437,Guerrero Negro,MX,2022-09-27 18:43:03,27.9769,-114.0611,86.41,48,5,4.7
438,Jibuti,DJ,2022-09-27 18:46:56,11.5,42.5,87.46,39,0,3.24
439,Ostrovtsy,RU,2022-09-27 18:46:56,55.5939,37.9936,49.06,81,0,8.95
440,Hofn,IS,2022-09-27 18:46:57,64.2539,-15.2082,45.82,67,30,1.39
441,Mata,PT,2022-09-27 18:46:57,40.683,-7.4592,64.6,55,5,4.54
442,Neiafu,TO,2022-09-27 18:46:57,-18.65,-173.9833,75.88,94,75,4.61
443,Ust-Barguzin,RU,2022-09-27 18:46:58,53.45,108.9833,32.09,74,56,5.28
444,Kapit,MY,2022-09-27 18:46:58,2.0167,112.9333,72.73,98,98,0.51
445,Luanda,AO,2022-09-27 18:44:02,-8.8368,13.2343,72.39,85,100,12.59
446,Kangaatsiaq,GL,2022-09-27 18:46:58,68.3065,-53.4641,40.8,94,100,5.41
447,Port-Cartier,CA,2022-09-27 18:46:59,50.0334,-66.8654,52.02,89,100,2.46
448,Sola,VU,2022-09-27 18:46:59,-13.8833,167.55,72.27,83,20,0.0
449,Umea,SE,2022-09-27 18:46:59,63.8284,20.2597,48.13,93,0,5.75
450,Dong Hoi,VN,2022-09-27 18:47:00,17.4833,106.6,78.73,95,100,25.12
451,Udala,ES,2022-09-27 18:47:00,43.0778,-2.5125,58.59,90,85,5.55
452,Poum,NC,2022-09-27 18:47:00,-20.2333,164.0167,75.87,80,15,12.53
453,North Bend,US,2022-09-27 18:42:45,43.4065,-124.2243,57.85,94,100,4.61
454,Ola,RU,2022-09-27 18:45:59,59.5833,151.2833,35.15,81,100,20.6
455,Warwick,US,2022-09-27 18:47:01,41.7001,-71.4162,74.39,47,20,25.32
456,Pachino,IT,2022-09-27 18:47:01,36.7186,15.0907,72.79,68,0,18.59
457,Hirara,JP,2022-09-27 18:47:02,24.8,125.2833,81.77,80,11,9.46
458,Shirokiy,RU,2022-09-27 18:47:02,49.758,129.523,49.46,61,100,12.01
459,Necochea,AR,2022-09-27 18:48:02,-38.5473,-58.7368,54.63,46,0,12.08
460,Vidalia,US,2022-09-27 18:48:03,32.2177,-82.4135,78.75,34,0,5.75
461,Scarborough,GB,2022-09-27 18:48:03,54.2797,-0.4044,47.79,84,100,9.33
462,Axim,GH,2022-09-27 18:48:03,4.8699,-2.2405,76.01,89,55,7.27
463,Ubrique,ES,2022-09-27 18:48:04,36.6778,-5.446,65.88,47,0,3.09
464,Khasan,RU,2022-09-27 18:48:04,42.4308,130.6434,59.09,89,2,1.95
465,Yerbogachen,RU,2022-09-27 18:48:04,61.2767,108.0108,26.6,99,91,1.54
466,Varkkallai,IN,2022-09-27 18:48:05,8.7341,76.7067,80.38,91,9,7.49
467,Torbat-E Jam,IR,2022-09-27 18:48:05,35.244,60.6225,64.81,33,0,10.04
468,Maceio,BR,2022-09-27 18:44:21,-9.6658,-35.7353,83.64,51,0,11.5
469,Selaphum,TH,2022-09-27 18:48:08,16.0299,103.9383,74.86,90,100,4.21
470,Natal,BR,2022-09-27 18:46:04,-5.795,-35.2094,86.22,54,0,23.02
471,Benghazi,LY,2022-09-27 18:48:08,32.1167,20.0667,83.84,54,11,6.35
472,Calamar,CO,2022-09-27 18:48:09,10.2511,-74.9146,86.76,71,100,8.43
473,Bilibino,RU,2022-09-27 18:48:09,68.0546,166.4372,15.98,92,16,4.27
474,Ponferrada,ES,2022-09-27 18:48:10,42.5466,-6.5962,55.0,90,61,4.74
475,Castelbuono,IT,2022-09-27 18:48:10,37.932,14.0886,68.07,74,13,2.15
476,Shengjin,AL,2022-09-27 18:48:10,41.8136,19.5939,65.71,85,42,3.27
477,Lae,PG,2022-09-27 18:48:11,-6.7221,146.9847,74.75,81,100,6.89
478,Isangel,VU,2022-09-27 18:48:12,-19.55,169.2667,71.71,94,2,4.61
479,Port Lincoln,AU,2022-09-27 18:48:12,-34.7333,135.8667,52.47,67,100,10.22
480,Weatherford,US,2022-09-27 18:43:58,32.7593,-97.7972,88.54,24,0,1.99
481,Freeport,US,2022-09-27 18:48:13,40.6576,-73.5832,73.31,48,0,17.27
482,Mbandaka,CD,2022-09-27 18:48:13,0.0487,18.2603,71.38,96,96,3.29
483,Pyay,MM,2022-09-27 18:48:13,18.8167,95.2167,74.25,97,17,1.88
484,Tiarei,PF,2022-09-27 18:48:14,-17.5333,-149.3333,80.62,79,7,14.65
485,The Valley,AI,2022-09-27 18:48:14,18.217,-63.0578,87.66,66,20,14.97
486,Evensk,RU,2022-09-27 18:48:14,61.95,159.2333,35.17,77,100,7.99
487,Huautla,MX,2022-09-27 18:48:15,21.0333,-98.2833,77.58,68,56,10.0
488,Gat,IL,2022-09-27 18:48:15,31.61,34.7642,82.4,32,0,5.77
489,Ndola,ZM,2022-09-27 18:48:15,-12.9587,28.6366,76.21,28,14,10.04
490,Olafsvik,IS,2022-09-27 18:48:15,64.8945,-23.7142,43.18,63,93,7.99
491,Roald,NO,2022-09-27 18:48:16,62.5833,6.1333,58.33,62,0,12.66
492,Acapulco,MX,2022-09-27 18:44:21,16.8634,-99.8901,83.53,72,73,3.56
493,Kruisfontein,ZA,2022-09-27 18:48:16,-34.0033,24.7314,63.88,95,100,14.81
494,Manoel Urbano,BR,2022-09-27 18:48:17,-8.8389,-69.2597,99.57,26,100,3.62
495,Pahrump,US,2022-09-27 18:45:27,36.2083,-115.9839,95.25,12,39,1.99
496,West Bay,KY,2022-09-27 18:48:17,19.3667,-81.4167,88.07,77,40,14.97
497,Aberdeen,GB,2022-09-27 18:48:17,57.1437,-2.0981,47.53,94,7,9.22
498,Biloela,AU,2022-09-27 18:48:18,-24.4167,150.5,63.64,88,100,2.13
499,Udachnyy,RU,2022-09-27 18:48:18,66.4167,112.4,23.45,85,100,12.86
500,Savannah Bight,HN,2022-09-27 18:48:18,16.45,-85.85,83.57,74,27,17.29
501,Somerset West,ZA,2022-09-27 18:48:19,-34.084,18.8211,61.07,70,3,3.0
502,Andujar,ES,2022-09-27 18:49:19,38.0392,-4.0508,74.71,26,0,4.72
503,Kavieng,PG,2022-09-27 18:49:19,-2.5744,150.7967,81.63,71,76,13.18
504,Vagay,RU,2022-09-27 18:49:20,57.9375,69.0217,29.07,76,100,5.86
505,Chai Badan,TH,2022-09-27 18:49:20,15.2,101.1333,75.29,93,100,2.59
506,Wattegama,LK,2022-09-27 18:49:20,6.7989,81.4808,75.76,87,98,3.33
507,Port-Gentil,GA,2022-09-27 18:49:21,-0.7193,8.7815,76.96,88,75,9.22
508,Sassandra,CI,2022-09-27 18:49:21,4.95,-6.0833,74.43,95,23,6.55
509,Brae,GB,2022-09-27 18:49:21,60.3964,-1.353,50.88,88,88,14.14
510,Marzuq,YE,2022-09-27 18:49:22,14.4,46.4667,79.03,39,1,2.93
511,Rio Grande,BR,2022-09-27 18:44:35,-32.035,-52.0986,75.31,76,0,15.35
512,Verkhnevilyuysk,RU,2022-09-27 18:49:22,63.4453,120.3167,23.36,93,32,4.79
513,Sioux Lookout,CA,2022-09-27 18:49:22,50.1001,-91.917,42.87,56,20,10.36
514,East London,ZA,2022-09-27 18:49:23,-33.0153,27.9116,67.14,94,100,14.97
515,Galle,LK,2022-09-27 18:49:23,6.0367,80.217,79.14,84,79,11.63
516,Sedan,FR,2022-09-27 18:49:23,49.6667,5.0,49.71,95,88,8.12
517,Ngunguru,NZ,2022-09-27 18:49:24,-35.6167,174.5,58.98,73,100,13.91
518,Santa Ines,BR,2022-09-27 18:49:24,-3.6667,-45.38,88.66,49,84,4.9
519,Iwakuni,JP,2022-09-27 18:49:24,34.15,132.1833,69.28,78,75,6.91
520,Batsfjord,NO,2022-09-27 18:49:24,70.6345,29.7185,48.13,93,75,2.3
521,Chemodanovka,RU,2022-09-27 18:49:25,53.2316,45.2474,47.86,92,100,11.32
522,Poso,ID,2022-09-27 18:49:25,-1.3959,120.7524,76.28,80,84,4.74
523,Makubetsu,JP,2022-09-27 18:49:25,45.3714,141.8211,58.33,84,100,9.22
524,Belyy Yar,RU,2022-09-27 18:49:26,53.6039,91.3903,48.09,77,0,15.66
525,Itarema,BR,2022-09-27 18:49:27,-2.9248,-39.9167,82.98,64,0,19.51
526,Omaruru,NA,2022-09-27 18:49:27,-21.4333,15.9333,73.36,10,6,7.2
527,Tsabong,BW,2022-09-27 18:49:28,-26.0217,22.401,80.26,21,100,11.83
528,Arman,RU,2022-09-27 18:49:28,59.7,150.1667,35.02,73,100,10.87
529,Monfalcone,IT,2022-09-27 18:49:28,45.8072,13.5342,62.6,85,100,4.61
530,Waipawa,NZ,2022-09-27 18:49:29,-41.4122,175.5153,46.15,80,42,5.23
531,Bonthe,SL,2022-09-27 18:49:29,7.5264,-12.505,77.11,86,92,6.17
532,Suamico,US,2022-09-27 18:49:29,44.6319,-88.0393,55.69,60,100,19.57
533,Burnie,AU,2022-09-27 18:49:30,-41.0667,145.9167,51.55,92,95,3.91
534,Moyale,KE,2022-09-27 18:49:30,3.5167,39.0584,76.68,40,100,6.17
535,Kidodi,TZ,2022-09-27 18:49:33,-7.6036,37.0044,72.63,65,20,0.98
536,Yenagoa,NG,2022-09-27 18:49:33,4.9247,6.2642,73.11,97,100,4.34
537,Berdigestyakh,RU,2022-09-27 18:49:34,62.0989,126.6992,28.99,84,100,9.33
538,Russell,US,2022-09-27 18:49:34,32.3502,-85.1999,79.88,24,0,12.66
539,Porbandar,IN,2022-09-27 18:49:34,21.6422,69.6093,80.71,73,5,8.21
540,Wageningen,NL,2022-09-27 18:49:34,51.9667,5.6667,49.1,93,75,4.61
541,Whitianga,NZ,2022-09-27 18:49:35,-36.8333,175.7,55.78,80,100,8.08
542,Bosaso,SO,2022-09-27 18:49:35,11.2842,49.1816,87.91,55,59,3.58
543,Jambi,ID,2022-09-27 18:49:36,-1.6,103.6167,74.08,85,80,1.34
544,Olinda,BR,2022-09-27 18:49:36,-8.0089,-34.8553,82.13,54,40,14.97
545,Nuevo Progreso,MX,2022-09-27 18:49:36,23.1667,-97.95,87.48,60,39,4.0
546,Coari,BR,2022-09-27 18:49:36,-4.085,-63.1414,91.15,46,100,2.28
